# 
# QCancer(Lung)-2011 data tables.
# Copyright 2011 ClinRisk Ltd. 
#  
# This work is licenced under the Creative Commons Attribution-NoDerivs 2.0 UK: England & Wales License. 
# To view a copy of this licence, visit http://creativecommons.org/licenses/by-nd/2.0/uk/ or send a letter to Creative Commons, 171 Second Street, Suite 300, San Francisco, California 94105, USA.
# 
# 
sex1,_t,basehaz_death_0_30,basehaz_event_0_30,timeyears
0,32.021903,.000021,7.06e-06,32
0,32.024641,.000021,0,32
0,32.030116,.000021,7.06e-06,32
0,32.032854,.000021,0,32
0,32.035592,.0000629,0,32
0,32.041068,.0000209,7.05e-06,32
0,32.043806,.0000419,0,32
0,32.046543,.000021,0,32
0,32.049281,.000021,0,32
0,32.052019,.0000419,0,32
0,32.054757,.0000209,0,32
0,32.057495,.0000209,0,32
0,32.062971,.0000419,0,32
0,32.079398,.0000209,7.02e-06,32
0,32.087611,.0000209,0,32
0,32.090349,.0000209,0,32
0,32.1013,.000042,0,32
0,32.104038,.0000209,0,32
0,32.109514,.0000209,0,32
0,32.112252,.0000419,0,32
0,32.11499,.0000418,0,32
0,32.128679,.0000628,0,32
0,32.131417,.0000209,0,32
0,32.134155,.0000209,0,32
0,32.13963,.0000835,0,32
0,32.156057,.0000209,0,32
0,32.158795,.0000209,0,32
0,32.161533,.0000209,0,32
0,32.17796,.0000417,0,32
0,32.19165,.0000209,0,32
0,32.194387,0,6.99e-06,32
0,32.205339,.0000417,0,32
0,32.208077,0,6.99e-06,32
0,32.213552,.0000208,0,32
0,32.21629,.0000209,0,32
0,32.219028,.0000208,0,32
0,32.224504,.0000209,0,32
0,32.243669,.0000209,0,32
0,32.249144,.0000209,0,32
0,32.251882,.0000209,0,32
0,32.25462,.0000418,0,32
0,32.262834,.0000209,0,32
0,32.268309,.0000835,7.05e-06,32
0,32.271047,.0000418,0,32
0,32.287474,.0000209,0,32
0,32.301164,.0000209,0,32
0,32.306639,.0000209,0,32
0,32.323066,.0000209,0,32
0,32.325804,.0000209,0,32
0,32.328542,.0000209,0,32
0,32.33128,.0000209,0,32
0,32.334018,.0000209,0,32
0,32.342231,.0000209,0,32
0,32.347707,.0000209,0,32
0,32.353183,.0000628,0,32
0,32.355921,.0000209,7.05e-06,32
0,32.36961,.000021,0,32
0,32.375086,.000021,7.04e-06,32
0,32.386037,.000021,0,32
0,32.388775,.000021,0,32
0,32.391513,.000021,0,32
0,32.394251,.000021,0,32
0,32.402464,.000021,0,32
0,32.40794,.0000209,0,32
0,32.413415,.000021,0,32
0,32.424367,.0000419,0,32
0,32.427105,.000021,7.06e-06,32
0,32.429843,.000021,0,32
0,32.43258,.0000419,0,32
0,32.435318,.000021,0,32
0,32.438056,.000021,0,32
0,32.451745,.000021,0,32
0,32.454483,.000021,0,32
0,32.462697,.0000209,0,32
0,32.47091,.000021,0,32
0,32.481862,.000021,0,32
0,32.4846,.000021,0,32
0,32.487337,.000063,0,32
0,32.492813,0,7.03e-06,32
0,32.495551,.000042,0,32
0,32.498289,.000021,0,32
0,32.506502,.000021,0,32
0,32.514716,.000042,0,32
0,32.517454,.0000421,0,32
0,32.520192,0,7.03e-06,32
0,32.531143,.000021,0,32
0,32.536619,.000021,6.99e-06,32
0,32.542094,.000021,0,32
0,32.54757,.0000419,0,32
0,32.553046,0,7.00e-06,32
0,32.555784,.0000209,0,32
0,32.561259,.0000209,0,32
0,32.563997,.0000629,0,32
0,32.566735,.0000419,0,32
0,32.569473,.0000419,0,32
0,32.577687,.0000209,0,32
0,32.583162,.0000419,0,32
0,32.5859,.0000419,0,32
0,32.588638,.0000419,0,32
0,32.591376,.0000209,0,32
0,32.596851,.0000209,0,32
0,32.605065,.0000209,0,32
0,32.613279,.0000209,0,32
0,32.616016,.0000209,0,32
0,32.62423,0,6.96e-06,32
0,32.626968,.0000417,0,32
0,32.629706,.0000626,0,32
0,32.632444,.0000209,0,32
0,32.635181,.0000209,0,32
0,32.637919,.0000209,0,32
0,32.643395,.0000418,0,32
0,32.646133,.0000209,0,32
0,32.648871,.0000209,0,32
0,32.651608,.0000418,0,32
0,32.657084,.0000209,0,32
0,32.66256,.0000209,6.95e-06,32
0,32.668036,.0000209,0,32
0,32.678987,.0000209,0,32
0,32.687201,.0000209,0,32
0,32.695414,.0000418,0,32
0,32.703628,.0000209,0,32
0,32.706366,.0000209,0,32
0,32.711841,.0000209,0,32
0,32.714579,.0000209,0,32
0,32.720055,.0000209,0,32
0,32.722793,.0000209,0,32
0,32.72553,.0000209,0,32
0,32.731006,.0000209,0,32
0,32.733744,.0000209,0,32
0,32.736482,.0000209,0,32
0,32.73922,.0000209,0,32
0,32.750171,.0000417,0,32
0,32.752909,.0000209,0,32
0,32.755647,.0000209,0,32
0,32.76386,.0000209,0,32
0,32.766598,.0000209,6.93e-06,32
0,32.769336,.0000209,0,32
0,32.772074,.0000215,0,32
0,32.77755,.0000215,0,32
0,32.783025,.0000215,0,32
0,32.788501,.0000215,0,32
0,32.791239,.0000215,0,32
0,32.796715,.0000647,0,32
0,32.799452,.0000215,0,32
0,32.80219,.0000216,0,32
0,32.810404,.0000216,0,32
0,32.813142,.0000431,0,32
0,32.81588,.0000216,0,32
0,32.818617,.0000216,0,32
0,32.826831,.0000216,0,32
0,32.829569,.0000216,7.32e-06,32
0,32.832307,0,7.33e-06,32
0,32.835044,.0000216,0,32
0,32.837782,.0000431,0,32
0,32.84052,.0000216,0,32
0,32.845996,.0000216,0,32
0,32.848734,.0000431,0,32
0,32.851472,.0000215,7.26e-06,32
0,32.859685,.0000431,0,32
0,32.867899,.0000216,7.27e-06,32
0,32.881588,.0000216,7.28e-06,32
0,32.889802,.0000216,0,32
0,32.892539,.0000216,7.29e-06,32
0,32.900753,0,7.29e-06,32
0,32.903491,.0000216,0,32
0,32.922656,.0000216,0,32
0,32.925394,.0000216,0,32
0,32.930869,.0000216,0,32
0,32.933607,.0000216,0,32
0,32.939083,.0000431,0,32
0,32.944559,0,7.27e-06,32
0,32.950034,.0000432,0,32
0,32.952772,.0000216,7.26e-06,32
0,32.960986,.0000216,7.26e-06,32
0,32.966461,.0000216,0,32
0,32.969199,.0000216,7.27e-06,32
0,32.980151,.0000216,0,32
0,32.985626,.0000216,7.24e-06,32
0,32.988364,.0000216,0,32
0,32.99384,0,7.23e-06,32
0,33.007529,.0000216,7.20e-06,33
0,33.015743,.0000431,0,33
0,33.01848,.0000431,0,33
0,33.021218,0,7.16e-06,33
0,33.026694,.0000213,0,33
0,33.045859,.0000212,0,33
0,33.051335,.0000212,0,33
0,33.065024,.0000212,.0000143,33
0,33.067762,.0000212,0,33
0,33.078713,.0000212,0,33
0,33.084189,.0000213,0,33
0,33.086927,.0000425,0,33
0,33.092402,.0000213,0,33
0,33.09514,.0000213,0,33
0,33.097878,.0000639,0,33
0,33.103354,.0000212,0,33
0,33.106092,0,7.16e-06,33
0,33.117043,.0000212,0,33
0,33.119781,.0000212,0,33
0,33.122519,.0000212,0,33
0,33.13347,.0000425,0,33
0,33.136208,0,7.15e-06,33
0,33.144422,.0000213,0,33
0,33.147159,.0000212,0,33
0,33.149897,.0000425,0,33
0,33.158111,0,7.15e-06,33
0,33.160849,.0000638,0,33
0,33.163587,.0000213,0,33
0,33.166324,.0000638,0,33
0,33.1718,.0000213,0,33
0,33.185489,.0000425,0,33
0,33.193703,.0000213,0,33
0,33.196441,.0000638,0,33
0,33.199179,.0000213,0,33
0,33.207392,.0000213,7.20e-06,33
0,33.212868,.0000213,0,33
0,33.215606,.0000426,0,33
0,33.221081,.0000427,0,33
0,33.223819,.0000213,0,33
0,33.226557,.0000426,0,33
0,33.232033,.0000213,0,33
0,33.234771,.0000213,0,33
0,33.237509,.0000213,7.18e-06,33
0,33.240246,.0000639,0,33
0,33.256674,.0000213,7.19e-06,33
0,33.262149,.0000426,0,33
0,33.267625,0,7.19e-06,33
0,33.273101,.0000213,0,33
0,33.305955,.0000213,0,33
0,33.308693,.0000213,0,33
0,33.311431,.0000213,0,33
0,33.314168,.0000213,0,33
0,33.316906,.0000213,0,33
0,33.319644,.0000426,0,33
0,33.330595,.0000213,0,33
0,33.333333,.0000213,0,33
0,33.336071,.0000426,0,33
0,33.338809,.0000426,0,33
0,33.347023,.0000213,0,33
0,33.352498,.0000213,0,33
0,33.355236,.0000213,0,33
0,33.379877,.0000213,0,33
0,33.382615,.0000426,0,33
0,33.385352,.0000426,7.15e-06,33
0,33.38809,.0000427,0,33
0,33.390828,.0000213,0,33
0,33.393566,.0000213,0,33
0,33.396304,.0000426,0,33
0,33.399042,.0000426,0,33
0,33.404517,.0000213,0,33
0,33.409993,.0000213,0,33
0,33.412731,0,7.15e-06,33
0,33.415469,.0000426,0,33
0,33.42642,0,7.15e-06,33
0,33.429158,.0000213,0,33
0,33.431896,.0000213,0,33
0,33.434634,.0000426,0,33
0,33.437372,.0000213,0,33
0,33.453799,.0000213,0,33
0,33.459274,0,7.16e-06,33
0,33.462012,.0000213,7.16e-06,33
0,33.46475,.0000213,0,33
0,33.470226,.0000213,0,33
0,33.472964,.0000213,0,33
0,33.475702,.0000213,0,33
0,33.478439,.0000213,0,33
0,33.481177,.0000213,0,33
0,33.483915,.0000639,0,33
0,33.492129,.0000427,0,33
0,33.494867,.0000427,0,33
0,33.50308,.0000214,0,33
0,33.508556,.0000214,0,33
0,33.516769,.0000642,7.22e-06,33
0,33.527721,.0000214,0,33
0,33.530459,.0000428,0,33
0,33.54141,.0000642,7.21e-06,33
0,33.544148,.0000214,0,33
0,33.546886,.0000214,0,33
0,33.549624,.0000428,0,33
0,33.552361,.0000214,0,33
0,33.557837,.0000428,0,33
0,33.560575,.0000214,0,33
0,33.571526,.0000214,0,33
0,33.57974,0,7.30e-06,33
0,33.585216,.0000214,0,33
0,33.587953,.0000429,0,33
0,33.598905,.0000214,0,33
0,33.604381,.0000214,0,33
0,33.61807,0,7.27e-06,33
0,33.620808,.0000429,0,33
0,33.623546,.0000214,0,33
0,33.631759,.0000214,0,33
0,33.637235,.0000429,7.30e-06,33
0,33.639973,.0000215,0,33
0,33.64271,.0000214,0,33
0,33.645448,.0000643,0,33
0,33.648186,.0000214,0,33
0,33.664613,.0000643,0,33
0,33.689254,.0000214,0,33
0,33.702943,.0000214,0,33
0,33.708419,.0000214,0,33
0,33.713895,.0000215,0,33
0,33.716632,.0000215,0,33
0,33.71937,.0000215,7.27e-06,33
0,33.722108,.0000215,0,33
0,33.730322,.0000215,0,33
0,33.735797,.0000215,7.28e-06,33
0,33.738535,.0000215,0,33
0,33.741273,.0000215,0,33
0,33.746749,.0000215,0,33
0,33.749487,.0000215,0,33
0,33.7577,.0000214,0,33
0,33.760438,.0000429,0,33
0,33.763176,.0000214,0,33
0,33.765914,0,7.23e-06,33
0,33.768652,.0000215,0,33
0,33.771389,0,7.58e-06,33
0,33.782341,.0000443,0,33
0,33.809719,.0000443,0,33
0,33.812457,.0000443,0,33
0,33.817933,.0000222,0,33
0,33.826146,.0000443,0,33
0,33.83436,.0000221,0,33
0,33.837098,.0000222,0,33
0,33.839836,.0000222,0,33
0,33.845311,.0000222,0,33
0,33.848049,.0000222,0,33
0,33.87269,.0000886,0,33
0,33.875428,.0000221,0,33
0,33.878166,.0000221,0,33
0,33.880903,.0000443,0,33
0,33.891855,.0000221,0,33
0,33.894593,.0000443,0,33
0,33.902806,.0000221,0,33
0,33.905544,.0000222,0,33
0,33.91102,.0000222,0,33
0,33.919233,.0000221,0,33
0,33.921971,.0000221,0,33
0,33.927447,.0000222,0,33
0,33.930185,.0000222,0,33
0,33.932923,.0000221,0,33
0,33.938398,0,7.53e-06,33
0,33.941136,.0000222,0,33
0,33.943874,.0000222,0,33
0,33.946612,.0000443,7.54e-06,33
0,33.954825,.0000443,0,33
0,33.957563,.0000222,0,33
0,33.965777,.0000222,0,33
0,33.971253,.0000222,0,33
0,33.976728,.0000665,0,33
0,33.979466,.0000443,0,33
0,33.984942,.0000222,0,33
0,33.98768,.0000222,0,33
0,34.01232,.0000222,0,34
0,34.015058,.0000443,0,34
0,34.017796,.0000222,0,34
0,34.020534,.0000294,0,34
0,34.034223,.0000221,0,34
0,34.039699,.0000221,0,34
0,34.042437,.0000221,0,34
0,34.05065,.0000221,0,34
0,34.053388,.0000221,0,34
0,34.056126,.0000442,0,34
0,34.067077,.0000442,0,34
0,34.072553,.0000221,0,34
0,34.075291,.0000442,0,34
0,34.078029,.0000441,0,34
0,34.080767,.0000221,0,34
0,34.083504,.0000221,0,34
0,34.086242,.0000221,0,34
0,34.097194,0,7.61e-06,34
0,34.099932,.0000441,0,34
0,34.102669,.000022,0,34
0,34.105407,.0000221,0,34
0,34.116359,.000022,0,34
0,34.121834,.000022,0,34
0,34.124572,.0001101,0,34
0,34.130048,.000044,0,34
0,34.132786,.000022,0,34
0,34.140999,.000022,0,34
0,34.143737,.000022,0,34
0,34.146475,.0000441,0,34
0,34.151951,0,7.56e-06,34
0,34.154689,.000022,0,34
0,34.157426,.0000882,0,34
0,34.168378,.0000221,0,34
0,34.173854,.0000441,0,34
0,34.176591,.0000221,0,34
0,34.190281,.0000441,0,34
0,34.201232,0,7.50e-06,34
0,34.209446,.0000221,0,34
0,34.212183,.0000221,0,34
0,34.217659,.000022,0,34
0,34.220397,.000022,0,34
0,34.223135,.0000221,7.47e-06,34
0,34.231348,.000022,0,34
0,34.234086,.000022,7.44e-06,34
0,34.236824,.000044,0,34
0,34.239562,.000022,0,34
0,34.2423,.0000441,0,34
0,34.250513,.000022,0,34
0,34.253251,.000022,0,34
0,34.258727,.000022,0,34
0,34.26694,.000022,0,34
0,34.269678,.0000221,0,34
0,34.275154,.0000221,0,34
0,34.277892,0,7.45e-06,34
0,34.286105,.0000441,7.43e-06,34
0,34.288843,.0000441,0,34
0,34.291581,.0000221,0,34
0,34.294319,.0000221,0,34
0,34.297057,.0000221,0,34
0,34.299795,.0001103,0,34
0,34.302533,.0000441,0,34
0,34.313484,.0000662,0,34
0,34.316222,.0000441,0,34
0,34.327173,.0000221,0,34
0,34.329911,0,7.45e-06,34
0,34.332649,.0000441,0,34
0,34.335387,.000022,0,34
0,34.346338,.000022,0,34
0,34.349076,.0000441,0,34
0,34.354552,.0000441,0,34
0,34.35729,.0000221,0,34
0,34.365503,.000022,0,34
0,34.368241,.0000441,0,34
0,34.370979,.0000441,0,34
0,34.376454,.000022,0,34
0,34.379192,.0000441,0,34
0,34.38193,.0000221,0,34
0,34.384668,.0000662,0,34
0,34.390144,.0000221,0,34
0,34.392882,.0000221,0,34
0,34.395619,.0000441,0,34
0,34.398357,.0000221,0,34
0,34.401095,.0000442,0,34
0,34.403833,.0000221,0,34
0,34.412047,.0000441,0,34
0,34.417522,.0000221,0,34
0,34.425736,.0000221,0,34
0,34.431211,.0000221,0,34
0,34.436687,.0000442,0,34
0,34.444901,.0000441,0,34
0,34.447639,.0000221,0,34
0,34.453114,.0000221,0,34
0,34.45859,.0000221,0,34
0,34.461328,.0000442,0,34
0,34.464066,.0000883,0,34
0,34.466804,.0000221,0,34
0,34.469541,.0000221,0,34
0,34.477755,.0000221,0,34
0,34.483231,.0000221,0,34
0,34.49692,.0000221,0,34
0,34.505133,.0000221,0,34
0,34.507871,.0000221,0,34
0,34.516085,.0000221,7.43e-06,34
0,34.524298,.0000221,0,34
0,34.527036,.0000222,0,34
0,34.529774,.0000222,0,34
0,34.532512,.0000222,0,34
0,34.540726,.0000443,0,34
0,34.546201,.0000666,0,34
0,34.551677,.0000222,0,34
0,34.557153,.0000222,0,34
0,34.562628,.0000222,0,34
0,34.565366,.0000222,0,34
0,34.570842,.0000222,0,34
0,34.57358,.0000445,0,34
0,34.581793,.0000222,7.48e-06,34
0,34.584531,.0000223,0,34
0,34.587269,0,7.48e-06,34
0,34.600958,.0000222,0,34
0,34.606434,0,7.49e-06,34
0,34.609172,0,7.52e-06,34
0,34.61191,.0000446,0,34
0,34.620123,.0000223,0,34
0,34.622861,0,7.51e-06,34
0,34.628337,.0000223,0,34
0,34.633812,.0000223,0,34
0,34.63655,.0000223,0,34
0,34.642026,.0000223,0,34
0,34.65024,.0000223,0,34
0,34.663929,.0000223,7.48e-06,34
0,34.672142,.0000446,0,34
0,34.683094,.0000223,0,34
0,34.688569,.0000223,0,34
0,34.691307,.0000446,0,34
0,34.694045,.0000223,0,34
0,34.704997,.0000669,0,34
0,34.710472,0,7.44e-06,34
0,34.724162,0,7.42e-06,34
0,34.735113,.0000223,0,34
0,34.737851,.0000223,0,34
0,34.740589,.0000223,0,34
0,34.759754,.0000446,7.43e-06,34
0,34.765229,.0000223,0,34
0,34.767967,.0000893,0,34
0,34.792608,.000023,0,34
0,34.798084,.000023,0,34
0,34.806297,.000046,7.73e-06,34
0,34.809035,.000046,0,34
0,34.811773,.000023,0,34
0,34.814511,.000023,0,34
0,34.819986,.000023,0,34
0,34.825462,.000023,0,34
0,34.8282,0,7.74e-06,34
0,34.830938,.000023,0,34
0,34.839151,0,7.75e-06,34
0,34.841889,.000023,0,34
0,34.844627,.000023,0,34
0,34.850103,.000023,0,34
0,34.852841,.000046,0,34
0,34.855578,0,7.81e-06,34
0,34.858316,.000023,0,34
0,34.861054,0,7.83e-06,34
0,34.863792,0,7.86e-06,34
0,34.86653,.000023,0,34
0,34.869268,.000069,0,34
0,34.880219,.000023,0,34
0,34.882957,.000023,7.86e-06,34
0,34.885695,.000023,7.85e-06,34
0,34.888433,.000023,0,34
0,34.89117,.000023,0,34
0,34.893908,.000023,0,34
0,34.902122,.000046,0,34
0,34.90486,.000023,7.83e-06,34
0,34.913073,.000023,0,34
0,34.915811,.000023,0,34
0,34.932238,.000046,0,34
0,34.934976,.000046,0,34
0,34.937714,.000023,7.80e-06,34
0,34.945927,.0000461,0,34
0,34.951403,.000046,0,34
0,34.965092,.000023,0,34
0,34.96783,.000046,0,34
0,34.976044,.000023,0,34
0,34.98152,.000023,0,34
0,34.984257,.000069,0,34
0,34.989733,.000023,0,34
0,34.992471,.000046,0,34
0,34.995209,.000023,0,34
0,34.997947,.000023,0,34
0,35.008898,.0000461,0,35
0,35.011636,.000023,0,35
0,35.017112,0,7.80e-06,35
0,35.019849,.0000613,0,35
0,35.022587,0,.0000156,35
0,35.025325,.0000229,0,35
0,35.028063,.0000229,7.79e-06,35
0,35.036277,0,7.80e-06,35
0,35.039014,.0000459,0,35
0,35.041752,.0000229,0,35
0,35.04449,.0000229,0,35
0,35.047228,.0000229,0,35
0,35.049966,.0000229,7.82e-06,35
0,35.052704,0,7.82e-06,35
0,35.055441,.0001146,0,35
0,35.063655,.0000229,0,35
0,35.066393,.0000229,0,35
0,35.071869,.0000229,0,35
0,35.088296,.0000459,0,35
0,35.091034,0,7.78e-06,35
0,35.093771,.0000918,0,35
0,35.096509,.0000459,0,35
0,35.099247,.0000229,0,35
0,35.101985,.0000229,0,35
0,35.104723,.0000229,0,35
0,35.110198,.0000687,0,35
0,35.115674,.0000458,0,35
0,35.123888,.0000686,0,35
0,35.129363,.0000229,7.70e-06,35
0,35.132101,.0000229,0,35
0,35.140315,.0000458,0,35
0,35.143053,0,7.68e-06,35
0,35.145791,.0000458,0,35
0,35.148528,.0000229,0,35
0,35.151266,.0000229,0,35
0,35.154004,.0000229,0,35
0,35.156742,.0000687,0,35
0,35.162218,.0000229,7.65e-06,35
0,35.164956,.0000229,0,35
0,35.167693,.0000229,0,35
0,35.170431,.0000458,0,35
0,35.173169,.0000458,0,35
0,35.18412,.0000459,0,35
0,35.186858,.0000459,0,35
0,35.189596,0,7.68e-06,35
0,35.195072,.0000458,7.68e-06,35
0,35.200548,.0000229,0,35
0,35.206023,.0000229,0,35
0,35.216975,.0000459,0,35
0,35.219713,.0000229,0,35
0,35.22245,.000023,0,35
0,35.227926,.0000229,0,35
0,35.230664,.0000229,0,35
0,35.238877,.0000229,0,35
0,35.241615,.0000229,0,35
0,35.252567,.0000459,0,35
0,35.255305,.0000459,0,35
0,35.263518,.0000229,0,35
0,35.268994,.0000459,0,35
0,35.288159,.0000229,0,35
0,35.29911,.0000229,0,35
0,35.301848,.0000229,0,35
0,35.310062,0,7.71e-06,35
0,35.312799,.0000229,0,35
0,35.318275,.0000229,0,35
0,35.321013,.0000229,0,35
0,35.326489,.0000229,0,35
0,35.331964,.0000229,0,35
0,35.334702,.000023,0,35
0,35.33744,.0000229,0,35
0,35.348392,.0000229,0,35
0,35.353867,.0000229,0,35
0,35.356605,.0000458,0,35
0,35.359343,.0000229,0,35
0,35.367556,0,7.64e-06,35
0,35.37577,.0000457,0,35
0,35.378508,.0000458,0,35
0,35.386721,.0000229,0,35
0,35.392197,.0000229,0,35
0,35.397673,.0000229,0,35
0,35.405886,.0000457,0,35
0,35.408624,.0000686,0,35
0,35.422313,.0000229,0,35
0,35.430527,.0000229,0,35
0,35.436003,.0000229,0,35
0,35.438741,0,7.55e-06,35
0,35.446954,.0000228,0,35
0,35.449692,.0000457,0,35
0,35.455168,.0000686,0,35
0,35.457906,.0000457,0,35
0,35.460643,.0000229,0,35
0,35.463381,.0000457,0,35
0,35.466119,.0000229,0,35
0,35.468857,.0000229,0,35
0,35.474333,0,7.54e-06,35
0,35.47707,.0000686,7.54e-06,35
0,35.482546,.0000685,0,35
0,35.485284,.0000229,0,35
0,35.488022,.0000687,0,35
0,35.493498,.0000229,0,35
0,35.501711,.0000916,7.55e-06,35
0,35.504449,.0000229,0,35
0,35.507187,.0000458,0,35
0,35.5154,.0000457,0,35
0,35.518138,0,7.49e-06,35
0,35.523614,.0000457,0,35
0,35.52909,.0000229,0,35
0,35.531828,.0000229,0,35
0,35.534565,.0000229,0,35
0,35.540041,.0000228,7.47e-06,35
0,35.542779,.0000457,0,35
0,35.550992,.0000229,0,35
0,35.564682,.0000228,0,35
0,35.56742,.0000228,0,35
0,35.570157,.0000228,0,35
0,35.572895,.0000228,0,35
0,35.578371,.0000685,0,35
0,35.581109,.0000228,0,35
0,35.583847,.0000229,0,35
0,35.586585,.0000229,0,35
0,35.589322,.0000457,0,35
0,35.59206,.0000457,0,35
0,35.597536,.0000229,0,35
0,35.600274,.0000457,0,35
0,35.603012,.0000229,7.46e-06,35
0,35.608487,.0000229,7.45e-06,35
0,35.611225,.0000229,0,35
0,35.613963,0,7.47e-06,35
0,35.627652,.0000229,0,35
0,35.641342,.0000457,0,35
0,35.644079,.0000228,0,35
0,35.652293,.0000457,0,35
0,35.660507,.0000229,0,35
0,35.663244,.0000458,7.49e-06,35
0,35.66872,.0000229,0,35
0,35.671458,.0000458,0,35
0,35.682409,.0000229,0,35
0,35.693361,.0000229,0,35
0,35.696099,.0000228,0,35
0,35.701574,.0000228,7.49e-06,35
0,35.704312,.0000228,0,35
0,35.70705,.0000229,0,35
0,35.709788,.0000457,0,35
0,35.715264,.0000228,0,35
0,35.720739,.0000685,0,35
0,35.726215,.0000457,0,35
0,35.728953,.0000456,0,35
0,35.734428,.0000456,0,35
0,35.739904,.0000228,7.42e-06,35
0,35.74538,.0000228,0,35
0,35.748118,.0000685,0,35
0,35.753593,0,7.48e-06,35
0,35.764545,.0000458,0,35
0,35.770021,.0000469,0,35
0,35.78371,0,7.87e-06,35
0,35.797399,.0000235,0,35
0,35.800137,.0000235,7.86e-06,35
0,35.802875,.0000235,0,35
0,35.811088,.0000235,0,35
0,35.813826,.0000235,0,35
0,35.824778,.000047,0,35
0,35.827515,.0000235,0,35
0,35.832991,.0000235,0,35
0,35.835729,0,7.84e-06,35
0,35.838467,.0000235,0,35
0,35.841205,.0000235,0,35
0,35.843943,.000047,0,35
0,35.84668,.0000235,0,35
0,35.849418,.000047,0,35
0,35.852156,.0000235,0,35
0,35.854894,.0000235,0,35
0,35.857632,.0000235,0,35
0,35.865845,.0000235,7.88e-06,35
0,35.874059,.0000235,0,35
0,35.876797,0,7.90e-06,35
0,35.879535,.0000705,0,35
0,35.890486,.0000705,0,35
0,35.895962,.000047,0,35
0,35.8987,.0000235,0,35
0,35.901437,.0000235,0,35
0,35.904175,.0000941,0,35
0,35.915127,.0000236,0,35
0,35.917864,.0000235,0,35
0,35.92334,.0000235,0,35
0,35.931554,0,7.92e-06,35
0,35.937029,.0000235,0,35
0,35.942505,.0000704,0,35
0,35.945243,.0000235,0,35
0,35.947981,.0000235,0,35
0,35.950719,.000047,7.92e-06,35
0,35.953457,.0000235,0,35
0,35.958932,.0000235,0,35
0,35.964408,.000047,0,35
0,35.967146,.0000472,0,35
0,35.969884,.0000235,0,35
0,35.975359,.0000235,0,35
0,35.980835,.0000471,0,35
0,35.983573,0,7.93e-06,35
0,35.986311,.0000236,7.93e-06,35
0,35.991786,.0000235,0,35
0,35.994524,.0000471,0,35
0,36.008214,.0000236,0,36
0,36.019165,.0000471,7.91e-06,36
0,36.021903,.0000232,7.81e-06,36
0,36.024641,.0000232,0,36
0,36.027379,.0000464,0,36
0,36.032854,.0000232,0,36
0,36.035592,.0000232,0,36
0,36.041068,.0000232,0,36
0,36.054757,.0000697,0,36
0,36.057495,.0000465,0,36
0,36.062971,.0000233,0,36
0,36.068446,.0000233,0,36
0,36.073922,0,7.83e-06,36
0,36.07666,.0000233,0,36
0,36.082136,0,7.84e-06,36
0,36.084873,.0000233,0,36
0,36.087611,.0001164,0,36
0,36.090349,.0000233,0,36
0,36.093087,.0000466,0,36
0,36.095825,.0000233,0,36
0,36.098563,.0000233,0,36
0,36.104038,.0000465,0,36
0,36.106776,.0000232,0,36
0,36.112252,.0000233,0,36
0,36.11499,.0000233,7.84e-06,36
0,36.125941,.0000233,0,36
0,36.128679,.0000233,0,36
0,36.131417,.0000466,0,36
0,36.134155,.0000466,0,36
0,36.13963,.0000233,0,36
0,36.142368,.0000233,0,36
0,36.145106,.0000233,0,36
0,36.147844,.0000233,0,36
0,36.150582,.0000233,0,36
0,36.156057,.0000233,0,36
0,36.158795,.0000233,0,36
0,36.161533,.0000233,0,36
0,36.169747,.0000233,0,36
0,36.172485,.0000233,7.89e-06,36
0,36.175222,0,7.94e-06,36
0,36.180698,.0000233,0,36
0,36.183436,.0000466,0,36
0,36.19165,.0000233,0,36
0,36.197125,.0000466,0,36
0,36.199863,.0000233,0,36
0,36.202601,.0000233,0,36
0,36.213552,.0000233,0,36
0,36.21629,.0000234,7.91e-06,36
0,36.227242,.0000234,0,36
0,36.229979,.0000234,0,36
0,36.232717,.0000701,0,36
0,36.235455,.0000234,0,36
0,36.240931,.0000234,7.92e-06,36
0,36.243669,.0000468,0,36
0,36.246407,.0000234,0,36
0,36.251882,.0000469,0,36
0,36.257358,.0000702,0,36
0,36.260096,.0000234,0,36
0,36.265572,.0000234,0,36
0,36.268309,.0000468,0,36
0,36.276523,0,7.88e-06,36
0,36.281999,.0000234,0,36
0,36.284736,.0000234,0,36
0,36.287474,.0000234,0,36
0,36.290212,.0000235,7.89e-06,36
0,36.301164,.0000234,0,36
0,36.303901,.0000234,0,36
0,36.306639,.0000234,0,36
0,36.309377,.0000234,0,36
0,36.317591,.0000703,0,36
0,36.320329,.0000234,0,36
0,36.325804,0,7.86e-06,36
0,36.328542,.0000235,0,36
0,36.334018,.0000235,0,36
0,36.336756,.0000235,0,36
0,36.339493,.0000235,7.85e-06,36
0,36.344969,.0000235,0,36
0,36.350445,.0000235,0,36
0,36.353183,.0000235,0,36
0,36.355921,.0000235,0,36
0,36.364134,.0000234,0,36
0,36.372348,.0000469,0,36
0,36.375086,.0000234,7.75e-06,36
0,36.377823,.0000235,0,36
0,36.380561,.0000469,0,36
0,36.383299,.0000235,0,36
0,36.386037,.0000469,0,36
0,36.394251,.0000235,0,36
0,36.396988,.0000704,0,36
0,36.405202,.0000234,0,36
0,36.40794,0,7.75e-06,36
0,36.410678,.0000235,0,36
0,36.413415,.0000235,0,36
0,36.418891,.0000235,0,36
0,36.43258,.0000235,0,36
