# 
# QCancer(Lung)-2011 data tables.
# Copyright 2011 ClinRisk Ltd. 
#  
# This work is licenced under the Creative Commons Attribution-NoDerivs 2.0 UK: England & Wales License. 
# To view a copy of this licence, visit http://creativecommons.org/licenses/by-nd/2.0/uk/ or send a letter to Creative Commons, 171 Second Street, Suite 300, San Francisco, California 94105, USA.
# 
# 
sex1,_t,basehaz_death_0_30,basehaz_event_0_30,timeyears
1,41.122519,.000117,0,41
1,41.127995,.0000877,0,41
1,41.130732,.0000292,0,41
1,41.138946,.0000292,0,41
1,41.141684,.0000584,0,41
1,41.144422,.0000584,0,41
1,41.147159,.0000292,0,41
1,41.149897,.0000877,0,41
1,41.152635,.0000584,0,41
1,41.155373,.0000585,0,41
1,41.158111,.0000585,0,41
1,41.160849,.0000292,.0000134,41
1,41.163587,.0000292,0,41
1,41.166324,.0000292,0,41
1,41.169062,.0000584,0,41
1,41.1718,.0000876,0,41
1,41.174538,.0001169,0,41
1,41.177276,.0000585,0,41
1,41.180014,.0000585,0,41
1,41.182752,.0001171,.0000269,41
1,41.188227,.0000586,.0000135,41
1,41.190965,.0000293,0,41
1,41.193703,.0000586,.000027,41
1,41.196441,.0001173,0,41
1,41.199179,.0000586,.0000135,41
1,41.204654,.0000293,0,41
1,41.207392,.0000293,.0000135,41
1,41.21013,.0000293,0,41
1,41.212868,.0000293,0,41
1,41.215606,.0000586,0,41
1,41.218344,0,.0000135,41
1,41.221081,.0000294,0,41
1,41.223819,.0000879,.0000135,41
1,41.226557,.0000586,.0000135,41
1,41.229295,.0000293,.0000135,41
1,41.232033,.000088,0,41
1,41.234771,.0000587,0,41
1,41.237509,.0001175,.0000136,41
1,41.240246,.0000881,0,41
1,41.242984,.0000588,0,41
1,41.245722,.0000588,0,41
1,41.251198,.0000588,0,41
1,41.253936,.0000293,0,41
1,41.256674,.0000587,0,41
1,41.262149,.0000294,.0000135,41
1,41.264887,.0000587,0,41
1,41.267625,.0001174,0,41
1,41.273101,.0000294,0,41
1,41.278576,.0000294,0,41
1,41.281314,.0000294,.0000135,41
1,41.28679,.0000294,0,41
1,41.289528,.0000588,.0000135,41
1,41.292266,.0001174,0,41
1,41.295003,.0000294,.0000135,41
1,41.297741,0,.0000135,41
1,41.300479,.0000587,0,41
1,41.303217,.0000588,.0000135,41
1,41.305955,.0000294,0,41
1,41.308693,.0000294,0,41
1,41.311431,.0000294,0,41
1,41.314168,.0001174,.000027,41
1,41.316906,.0000587,0,41
1,41.319644,.0001174,0,41
1,41.32512,.0000293,0,41
1,41.327858,.0000878,0,41
1,41.330595,.0000586,0,41
1,41.333333,.0000586,0,41
1,41.336071,.0000585,0,41
1,41.338809,.0001171,.0000135,41
1,41.341547,.0000293,.0000135,41
1,41.344285,.0000293,.0000135,41
1,41.34976,.0000293,.0000135,41
1,41.355236,.0000586,0,41
1,41.357974,.0000879,.0000135,41
1,41.360712,.0000879,0,41
1,41.36345,.0000586,0,41
1,41.368925,.0000878,.0000135,41
1,41.371663,.0000586,0,41
1,41.374401,.0000293,0,41
1,41.379877,.0000586,0,41
1,41.382615,.0000586,0,41
1,41.38809,.0000587,0,41
1,41.393566,.0000293,0,41
1,41.396304,.0000293,0,41
1,41.40178,.0000293,0,41
1,41.407255,.0000293,0,41
1,41.409993,.0000879,0,41
1,41.412731,.0000879,0,41
1,41.415469,.0001172,.0000135,41
1,41.418207,.0000293,0,41
1,41.420945,.0000586,0,41
1,41.423682,.0001172,0,41
1,41.42642,.0000879,0,41
1,41.429158,.0000586,0,41
1,41.431896,.0001173,.0000135,41
1,41.434634,.0000881,0,41
1,41.437372,.0000881,0,41
1,41.44011,.0000587,0,41
1,41.442847,.0000587,0,41
1,41.445585,.0000587,0,41
1,41.448323,.0000294,.0000135,41
1,41.451061,.0000294,0,41
1,41.453799,.0000588,0,41
1,41.456537,.0000294,0,41
1,41.459274,.0000587,0,41
1,41.462012,.0000294,0,41
1,41.467488,.0000588,.0000135,41
1,41.470226,.0000881,0,41
1,41.472964,.0000882,0,41
1,41.475702,0,.000027,41
1,41.481177,0,.0000135,41
1,41.483915,.0001176,0,41
1,41.486653,.0000294,0,41
1,41.489391,.0001177,0,41
1,41.492129,.0000294,0,41
1,41.494867,.0000588,0,41
1,41.497604,.0000294,0,41
1,41.500342,.0000294,.0000134,41
1,41.50308,.0000588,0,41
1,41.505818,.0000294,0,41
1,41.508556,.0001179,0,41
1,41.511294,.0001766,0,41
1,41.514031,.0000294,.0000134,41
1,41.516769,.0000295,0,41
1,41.519507,.0000295,0,41
1,41.524983,.0000589,.0000134,41
1,41.527721,.0000589,0,41
1,41.533196,.0000295,0,41
1,41.538672,.0000295,0,41
1,41.54141,.0000885,.0000135,41
1,41.544148,.0000295,0,41
1,41.549624,.0000885,0,41
1,41.552361,.0000885,.0000134,41
1,41.555099,.0000295,0,41
1,41.557837,.0000885,0,41
1,41.560575,.0000885,0,41
1,41.563313,.0000885,0,41
1,41.566051,.0000295,0,41
1,41.568789,.0000295,0,41
1,41.571526,.0000295,0,41
1,41.574264,.000059,.0000267,41
1,41.577002,.0001182,0,41
1,41.57974,.0000591,.0000134,41
1,41.582478,.0000295,0,41
1,41.585216,.0000295,0,41
1,41.587953,.0001476,0,41
1,41.590691,.0000886,0,41
1,41.593429,.0000591,0,41
1,41.598905,.0001182,0,41
1,41.601643,.0001182,0,41
1,41.604381,.0000296,0,41
1,41.607118,.0000887,0,41
1,41.609856,.0000296,0,41
1,41.612594,.0000296,0,41
1,41.615332,.0000591,0,41
1,41.61807,.0000296,0,41
1,41.620808,.0000296,.0000133,41
1,41.623546,.0000886,.0000132,41
1,41.626283,.0001182,.0000132,41
1,41.629021,.0000295,0,41
1,41.631759,.0000295,0,41
1,41.637235,.0000295,0,41
1,41.639973,.0000296,0,41
1,41.64271,.0000295,0,41
1,41.648186,.0000886,0,41
1,41.653662,.0000886,0,41
1,41.6564,.0000295,.0000131,41
1,41.659138,.0000591,0,41
1,41.661875,.0000887,0,41
1,41.664613,.0000592,0,41
1,41.667351,.0000296,0,41
1,41.670089,.0000888,0,41
1,41.675565,0,.0000131,41
1,41.678303,.0000591,.000013,41
1,41.68104,.0000296,0,41
1,41.686516,.0000296,0,41
1,41.689254,.0000591,0,41
1,41.691992,.0000591,0,41
1,41.69473,.0001182,.0000131,41
1,41.697467,.0000296,.0000131,41
1,41.700205,.0000887,0,41
1,41.708419,.0000295,0,41
1,41.711157,.000059,0,41
1,41.713895,.0000295,0,41
1,41.716632,.0000589,0,41
1,41.71937,.0000295,0,41
1,41.722108,.0000885,0,41
1,41.724846,.000059,0,41
1,41.727584,.0000295,0,41
1,41.730322,.0001179,0,41
1,41.73306,.0000884,0,41
1,41.735797,.000059,0,41
1,41.738535,.0000295,.000013,41
1,41.741273,.000059,.000013,41
1,41.746749,.0000295,0,41
1,41.749487,0,.000013,41
1,41.7577,.0000295,0,41
1,41.760438,.0002063,.0000259,41
1,41.763176,.0000589,0,41
1,41.765914,.0000589,0,41
1,41.768652,.0001473,.000013,41
1,41.776865,.0000606,.0000407,41
1,41.779603,.0000606,0,41
1,41.785079,.0000303,0,41
1,41.787817,.0000606,0,41
1,41.790554,.0000303,0,41
1,41.793292,.0000607,.0000136,41
1,41.79603,.0000607,0,41
1,41.798768,.0000304,0,41
1,41.801506,.0000304,.0000136,41
1,41.804244,.0000304,0,41
1,41.809719,.0000304,0,41
1,41.812457,.0000304,0,41
1,41.815195,.0000911,0,41
1,41.817933,.0000608,0,41
1,41.820671,.0000304,.0000136,41
1,41.823409,.0000304,0,41
1,41.826146,.0000911,.0000136,41
1,41.828884,.0000607,0,41
1,41.831622,0,.0000135,41
1,41.83436,.0000607,0,41
1,41.837098,.0000911,0,41
1,41.839836,.0000608,0,41
1,41.845311,.0000608,0,41
1,41.848049,.0000304,.0000135,41
1,41.850787,.0000304,0,41
1,41.853525,0,.0000136,41
1,41.856263,.0000304,0,41
1,41.859001,.0000304,0,41
1,41.861739,.0000304,0,41
1,41.864476,.0000608,0,41
1,41.867214,.0000608,.0000135,41
1,41.869952,.0000304,0,41
1,41.87269,.0000608,.0000135,41
1,41.875428,.0000608,0,41
1,41.878166,.0000304,0,41
1,41.883641,.0000608,0,41
1,41.886379,.0000304,0,41
1,41.889117,.0000912,0,41
1,41.891855,.0000608,0,41
1,41.894593,.0001216,0,41
1,41.897331,0,.0000135,41
1,41.900068,.0000304,0,41
1,41.902806,.0000304,.0000135,41
1,41.905544,.0000912,0,41
1,41.908282,.0000304,.0000135,41
1,41.91102,.0000912,0,41
1,41.913758,.0000912,.0000135,41
1,41.916496,.0000304,0,41
1,41.919233,.0000304,0,41
1,41.924709,.0000608,.0000135,41
1,41.932923,.0000304,.0000134,41
1,41.935661,.0000304,.0000269,41
1,41.938398,.0000608,0,41
1,41.943874,0,.0000135,41
1,41.946612,.0000912,0,41
1,41.94935,.0001217,.0000135,41
1,41.952088,.0000913,0,41
1,41.954825,.0000608,.0000135,41
1,41.957563,.0000304,0,41
1,41.960301,.0000608,0,41
1,41.963039,.0000609,0,41
1,41.965777,.0000913,0,41
1,41.968515,.0000914,.0000136,41
1,41.971253,.0001218,.0000136,41
1,41.976728,0,.0000135,41
1,41.979466,.0000305,.0000135,41
1,41.982204,.0000305,0,41
1,41.984942,.0000609,0,41
1,41.98768,.0000915,0,41
1,41.990418,.0000305,.0000136,41
1,41.993155,.0000305,0,41
1,41.995893,.000061,0,41
1,42.001369,.000061,0,42
1,42.004107,.0000305,.0000136,42
1,42.006845,0,.0000136,42
1,42.01232,.0001221,0,42
1,42.015058,.0000305,0,42
1,42.017796,.0000916,0,42
1,42.020534,.0001233,.0000499,42
1,42.02601,.0000913,.0000135,42
1,42.028747,.0000609,0,42
1,42.031485,.0001218,0,42
1,42.034223,.0000914,0,42
1,42.036961,.0000609,0,42
1,42.039699,.0000609,0,42
1,42.045175,.0000914,0,42
1,42.047912,.0001828,0,42
1,42.05065,.0000914,0,42
1,42.053388,.000061,.0000135,42
1,42.056126,.000061,.0000269,42
1,42.058864,.0000305,.0000135,42
1,42.061602,.0000915,0,42
1,42.064339,.000061,0,42
1,42.067077,.0001219,.0000269,42
1,42.069815,.0000915,0,42
1,42.072553,.0000305,0,42
1,42.075291,.0000306,0,42
1,42.078029,.0000609,0,42
1,42.080767,.0001219,0,42
1,42.083504,.000122,0,42
1,42.086242,.0001219,0,42
1,42.08898,.0000611,0,42
1,42.091718,.000061,0,42
1,42.094456,.0002137,0,42
1,42.097194,.0000916,0,42
1,42.099932,.0000305,0,42
1,42.102669,.0000609,0,42
1,42.105407,.0002132,.0000135,42
1,42.110883,.000061,.0000136,42
1,42.113621,.0000305,0,42
1,42.116359,.000061,0,42
1,42.119097,.000061,0,42
1,42.121834,.0000915,0,42
1,42.124572,.0000305,0,42
1,42.12731,.000061,.0000272,42
1,42.130048,.0000611,0,42
1,42.132786,.0001221,0,42
1,42.135524,0,.0000136,42
1,42.140999,.000061,0,42
1,42.143737,.0000611,0,42
1,42.146475,.0000611,.0000136,42
1,42.149213,.0000306,0,42
1,42.151951,.0000612,0,42
1,42.154689,.0000306,0,42
1,42.157426,.0000306,0,42
1,42.160164,.0000306,0,42
1,42.162902,.0000611,.0000136,42
1,42.16564,.0000612,0,42
1,42.168378,.0000306,0,42
1,42.171116,0,.0000136,42
1,42.173854,.0001223,.0000272,42
1,42.182067,.0001223,.0000135,42
1,42.184805,.0000613,.0000136,42
1,42.187543,.0000612,.0000136,42
1,42.190281,.0001838,0,42
1,42.198494,.0001224,0,42
1,42.201232,.0000306,0,42
1,42.20397,.0000612,0,42
1,42.206708,.0000612,0,42
1,42.209446,.0000919,0,42
1,42.212183,.0000307,0,42
1,42.214921,.0000613,0,42
1,42.217659,.000092,0,42
1,42.220397,.000092,0,42
1,42.223135,.0000922,0,42
1,42.225873,.0001532,0,42
1,42.228611,.0000614,0,42
1,42.231348,.0000307,.0000135,42
1,42.236824,.0001228,0,42
1,42.239562,.0001536,0,42
1,42.2423,.0000614,0,42
1,42.245038,.0000923,.0000136,42
1,42.250513,.0000614,0,42
1,42.253251,.0001536,0,42
1,42.255989,.0000921,.0000136,42
1,42.258727,.0000921,0,42
1,42.261465,.0001229,0,42
1,42.264203,.0000922,.0000136,42
1,42.26694,.0000922,.0000136,42
1,42.272416,.0000307,0,42
1,42.275154,.0000308,0,42
1,42.277892,.0000308,0,42
1,42.28063,.0000307,.0000136,42
1,42.283368,.0000307,.0000136,42
1,42.286105,.0000307,0,42
1,42.288843,.0000615,.0000136,42
1,42.291581,0,.0000136,42
1,42.294319,.0000307,0,42
1,42.297057,.0000922,.0000136,42
1,42.299795,.0000307,0,42
1,42.302533,.0000308,0,42
1,42.30527,0,.0000136,42
1,42.310746,.000123,0,42
1,42.313484,.0000615,0,42
1,42.316222,.0000615,.0000136,42
1,42.31896,.0000307,.0000136,42
1,42.321697,.0000308,.0000136,42
1,42.324435,.0000308,0,42
1,42.327173,.0001231,0,42
1,42.329911,.0000308,0,42
1,42.332649,.0001232,0,42
1,42.335387,.0000924,.0000136,42
1,42.338125,.0000924,0,42
1,42.340862,.0000308,0,42
1,42.346338,.0000615,.0000136,42
1,42.349076,.0000308,.0000136,42
1,42.351814,.0000616,0,42
1,42.354552,.0001847,0,42
1,42.35729,.0000308,0,42
1,42.360027,0,.0000272,42
1,42.365503,.0000308,0,42
1,42.368241,.0000308,0,42
1,42.373717,.0000616,0,42
1,42.376454,.0000616,0,42
1,42.379192,.0000616,0,42
1,42.38193,.0000924,0,42
1,42.387406,.0000925,0,42
1,42.390144,.0002462,0,42
1,42.392882,.0000308,.0000136,42
1,42.395619,.0000616,0,42
1,42.398357,.0000308,0,42
1,42.401095,.0001848,0,42
1,42.403833,.0000308,0,42
1,42.406571,.0000925,.0000136,42
1,42.409309,.0000617,0,42
1,42.412047,.0000926,.0000136,42
1,42.414784,.0000926,0,42
1,42.42026,.0000617,0,42
1,42.422998,.0000617,0,42
1,42.425736,.0000309,.0000136,42
1,42.428474,.0000309,0,42
1,42.431211,.0000309,0,42
1,42.433949,.0000926,.0000136,42
1,42.439425,.0000927,0,42
1,42.444901,.0000926,0,42
1,42.450376,.0000618,.0000137,42
1,42.453114,.0000309,0,42
1,42.45859,.0000618,0,42
1,42.461328,.0000309,0,42
1,42.464066,0,.0000137,42
1,42.466804,.0001547,.0000137,42
1,42.472279,.000093,0,42
1,42.475017,.0000619,0,42
1,42.477755,.0000619,0,42
1,42.480493,.0000619,0,42
1,42.483231,.0000928,.0000273,42
1,42.485969,.000031,0,42
1,42.488706,.000093,0,42
1,42.491444,.000062,0,42
1,42.49692,.000062,0,42
1,42.499658,.000062,0,42
1,42.502396,.000062,0,42
1,42.505133,.0000931,0,42
1,42.507871,.0000621,0,42
1,42.510609,.0000621,0,42
1,42.513347,.0000931,0,42
1,42.516085,.0000931,0,42
1,42.518823,.000031,.0000137,42
1,42.521561,.0000311,0,42
1,42.524298,.0000932,0,42
1,42.527036,.0000622,0,42
1,42.529774,.0000932,0,42
1,42.53525,.0000932,0,42
1,42.537988,.0000934,0,42
1,42.540726,.0000623,.0000137,42
1,42.543463,0,.0000137,42
1,42.546201,.0000312,0,42
1,42.548939,.0000312,0,42
1,42.554415,.0000312,0,42
1,42.557153,.0000312,0,42
1,42.55989,.0000623,.0000138,42
1,42.562628,.0000311,0,42
1,42.565366,.0000623,0,42
1,42.568104,.0000934,0,42
1,42.570842,.0000933,0,42
1,42.576318,.0000311,0,42
1,42.579055,.0000311,0,42
1,42.581793,.0000933,0,42
1,42.584531,0,.0000137,42
1,42.590007,.0000622,0,42
1,42.595483,.0001244,.0000137,42
1,42.59822,.0000311,0,42
1,42.600958,.0000311,.0000137,42
1,42.606434,.0000312,.0000137,42
1,42.61191,.0000624,.0000137,42
1,42.614648,.0000312,0,42
1,42.617385,.0000312,0,42
1,42.620123,.0001873,0,42
1,42.622861,0,.0000137,42
1,42.625599,.0000312,0,42
1,42.628337,.0000312,0,42
1,42.631075,.0001559,0,42
1,42.63655,.0000312,0,42
1,42.639288,.0000312,.0000136,42
1,42.642026,.0000935,0,42
1,42.644764,.0001248,0,42
1,42.647502,.0001249,.0000137,42
1,42.65024,.0000312,0,42
1,42.652977,.0000625,0,42
1,42.655715,0,.0000137,42
1,42.658453,.0000625,0,42
1,42.661191,.0000625,.0000136,42
1,42.669405,.0000312,0,42
1,42.672142,.0000312,.0000136,42
1,42.677618,.0000312,0,42
1,42.680356,.0000624,0,42
1,42.683094,.0000312,.0000135,42
1,42.685832,.0000937,.0000136,42
1,42.688569,.0000312,0,42
1,42.691307,.0000312,0,42
1,42.694045,0,.0000136,42
1,42.696783,.0000312,0,42
1,42.699521,.0000313,0,42
1,42.710472,.0000313,0,42
1,42.71321,.0000313,.0000136,42
1,42.715948,.0000625,0,42
1,42.718686,.0000312,0,42
1,42.721424,.0000313,0,42
1,42.724162,.0001563,0,42
1,42.729637,0,.0000136,42
1,42.732375,.0000626,0,42
1,42.735113,.0000626,0,42
1,42.737851,.0000313,.0000136,42
1,42.740589,.0000313,0,42
1,42.743326,.0000939,0,42
1,42.748802,.0000627,0,42
1,42.75154,0,.0000137,42
1,42.754278,.0000313,0,42
1,42.757016,.0000941,.0000137,42
1,42.759754,.0000314,0,42
1,42.762491,.0000942,.0000275,42
1,42.765229,.0001257,.0000138,42
1,42.767967,.000157,0,42
1,42.770705,.0000644,0,42
1,42.773443,0,.0000146,42
1,42.776181,.0000645,0,42
1,42.778919,.0000968,0,42
1,42.781656,.0000644,0,42
1,42.784394,.0000322,0,42
1,42.78987,.0000967,0,42
1,42.792608,.0001937,0,42
1,42.795346,.0000969,.0000146,42
1,42.798084,.0001293,0,42
1,42.800821,.0000323,0,42
1,42.803559,.0001294,0,42
1,42.806297,.0000647,0,42
1,42.809035,.0000324,0,42
1,42.811773,.0000324,.0000293,42
1,42.814511,.0001296,0,42
1,42.817248,.000097,0,42
1,42.819986,.0000971,.0000147,42
1,42.822724,.0000647,0,42
1,42.825462,.0000324,0,42
1,42.8282,.0000324,0,42
1,42.830938,.0000648,0,42
1,42.833676,.0000324,0,42
1,42.839151,.0000971,.0000293,42
1,42.841889,.0000324,0,42
1,42.844627,0,.0000146,42
1,42.847365,.0000324,0,42
1,42.850103,.0000971,0,42
1,42.852841,.0001943,.0000146,42
1,42.855578,.0000972,0,42
1,42.858316,.0000972,0,42
1,42.863792,.0001945,0,42
1,42.86653,.0000324,0,42
1,42.869268,.0000324,0,42
1,42.872005,.0000651,0,42
1,42.877481,.0000976,0,42
1,42.880219,.0000325,0,42
1,42.882957,.0000325,.0000147,42
1,42.885695,.0000325,.0000147,42
1,42.888433,.0000651,0,42
1,42.89117,.0000978,0,42
1,42.893908,.0000326,.0000148,42
1,42.896646,.0000326,0,42
1,42.899384,.0000979,0,42
1,42.902122,.0000326,0,42
1,42.90486,.0000979,0,42
1,42.910335,.0000979,0,42
1,42.913073,.0000653,.0000148,42
1,42.915811,.0000652,0,42
1,42.921287,.0000652,0,42
1,42.924025,.0000653,.0000148,42
1,42.926762,.0000326,0,42
1,42.9295,.0000979,0,42
1,42.934976,.0000979,.0000147,42
1,42.937714,.0000326,0,42
1,42.940452,.0000326,0,42
1,42.94319,.0000652,.0000147,42
1,42.945927,.0000978,0,42
1,42.948665,.0000652,0,42
1,42.951403,.0000326,0,42
1,42.954141,.000098,0,42
1,42.956879,.0000326,0,42
1,42.959617,.0000326,.0000147,42
1,42.962355,.0000653,0,42
1,42.96783,.0000326,0,42
1,42.970568,.0000652,0,42
1,42.973306,.0000653,0,42
1,42.976044,.000098,.0000147,42
1,42.978782,.0000654,.0000147,42
1,42.98152,.0000654,0,42
1,42.984257,.0000327,0,42
1,42.986995,.000131,.0000147,42
1,42.989733,.0000654,0,42
1,42.992471,.0000654,0,42
1,42.995209,.0000327,0,42
1,42.997947,.0000654,0,42
1,43.000684,.0000327,0,43
1,43.00616,.0000327,0,43
1,43.008898,.0000654,0,43
1,43.011636,0,.0000147,43
1,43.014374,.0000327,0,43
1,43.017112,.0000327,0,43
1,43.019849,.0000874,.0000539,43
1,43.022587,.0000966,.0000436,43
1,43.025325,.0000644,.0000145,43
1,43.028063,.0000322,0,43
1,43.033539,0,.0000145,43
1,43.036277,.0000645,0,43
1,43.039014,.0001288,0,43
1,43.041752,.0000645,.0000146,43
1,43.04449,.0000323,.0000146,43
1,43.047228,.0001291,0,43
1,43.049966,.0002259,0,43
1,43.052704,.0000969,0,43
1,43.055441,.0001292,0,43
1,43.058179,.0000646,.0000147,43
1,43.060917,.0001291,.0000146,43
1,43.063655,.0000323,.0000146,43
1,43.066393,.0000646,0,43
1,43.069131,.0001617,0,43
1,43.071869,.0000969,0,43
1,43.074606,.0000648,0,43
1,43.077344,.000097,0,43
1,43.080082,.0000323,.0000147,43
1,43.08282,.0001294,0,43
1,43.085558,.0001619,0,43
1,43.088296,.0000973,0,43
1,43.091034,.0000971,0,43
1,43.093771,.0000647,.0000147,43
1,43.096509,.0000323,0,43
1,43.101985,.0000645,0,43
1,43.104723,.0000644,0,43
1,43.107461,.0000646,0,43
1,43.112936,.0001288,0,43
1,43.118412,.0000966,0,43
1,43.12115,.0000644,0,43
1,43.123888,.0000644,0,43
1,43.137577,.0000322,0,43
1,43.143053,.0000644,0,43
1,43.148528,.0001286,0,43
1,43.151266,.0000964,0,43
1,43.154004,.0000321,0,43
1,43.15948,.0000644,0,43
1,43.164956,.0000965,0,43
1,43.167693,.0001287,.0000145,43
1,43.170431,.0001287,0,43
1,43.173169,.0000966,0,43
1,43.175907,.0000322,0,43
1,43.178645,.0000644,0,43
1,43.181383,.0000322,0,43
1,43.18412,.0000968,.0000292,43
1,43.186858,.0000322,0,43
1,43.189596,.0000966,0,43
1,43.192334,.0000644,.0000146,43
1,43.195072,.0001612,0,43
1,43.19781,.0000323,0,43
1,43.200548,.0001935,0,43
1,43.203285,.0000323,.0000146,43
1,43.206023,.0000323,.0000146,43
1,43.208761,.0000323,0,43
1,43.211499,.0000323,0,43
1,43.214237,.0000323,0,43
1,43.216975,.0000323,0,43
1,43.219713,.0000645,0,43
1,43.22245,.0000323,0,43
1,43.225188,.000129,.0000146,43
1,43.227926,.0001292,0,43
1,43.230664,.000129,0,43
1,43.233402,.0000323,0,43
1,43.23614,.0001614,0,43
1,43.238877,.0000646,0,43
1,43.241615,.0000323,0,43
1,43.244353,.0000647,0,43
1,43.247091,0,.0000146,43
1,43.249829,.0000323,.0000145,43
1,43.252567,.0000647,0,43
1,43.255305,.0001293,0,43
1,43.258042,.0000323,.0000145,43
1,43.26078,.0001941,0,43
1,43.263518,.000097,0,43
1,43.266256,.0000324,0,43
1,43.268994,.000097,0,43
1,43.27447,.0000323,0,43
1,43.277207,.000097,0,43
1,43.282683,0,.0000144,43
1,43.285421,.0000647,0,43
1,43.288159,.0000323,0,43
1,43.290897,.0002264,0,43
1,43.293634,.0000971,0,43
1,43.296372,.0000648,0,43
1,43.29911,.0001295,0,43
1,43.301848,.0000972,0,43
1,43.304586,.0000324,0,43
1,43.307324,.0000324,.0000144,43
1,43.312799,.0001295,0,43
1,43.315537,.0000324,0,43
1,43.318275,.0000648,.0000144,43
1,43.321013,.0001619,0,43
1,43.323751,.0000648,0,43
1,43.326489,.0000324,0,43
1,43.329227,.0000648,0,43
1,43.331964,.0000648,.0000144,43
1,43.334702,.0001299,0,43
1,43.33744,.0000649,0,43
1,43.340178,.0000649,.0000143,43
1,43.345654,.0001298,0,43
1,43.348392,.0001623,0,43
1,43.351129,0,.0000144,43
1,43.353867,.0001299,.0000144,43
1,43.356605,.0000975,.0000144,43
1,43.359343,.0000649,0,43
1,43.364819,0,.0000144,43
1,43.367556,.0000325,.0000144,43
1,43.370294,.0000325,0,43
1,43.373032,.0001624,0,43
1,43.37577,.0000325,0,43
1,43.378508,.00013,.0000144,43
1,43.381246,.0000325,.0000144,43
1,43.383984,.0000974,0,43
1,43.386721,.0001949,0,43
1,43.389459,.0001299,0,43
1,43.392197,.0000975,0,43
1,43.394935,.000065,0,43
1,43.397673,.0001624,.0000144,43
1,43.400411,.000065,0,43
1,43.403149,.000065,0,43
1,43.405886,.0000325,0,43
1,43.408624,.000065,0,43
1,43.411362,.000065,0,43
1,43.4141,.0000974,0,43
1,43.416838,.0001624,0,43
1,43.419576,.0000325,0,43
1,43.422313,.0000325,0,43
1,43.425051,.0000325,0,43
1,43.427789,.000065,0,43
1,43.430527,.0000325,0,43
1,43.433265,.000065,.0000144,43
1,43.436003,.000065,0,43
1,43.438741,.0000651,0,43
1,43.441478,.000065,0,43
1,43.444216,.000065,.0000289,43
1,43.446954,.0000976,0,43
1,43.449692,.0000325,0,43
1,43.45243,.0000976,0,43
1,43.455168,.0000326,0,43
1,43.457906,.0000651,0,43
1,43.460643,.0000651,.0000145,43
1,43.463381,.0000977,0,43
1,43.466119,.0001303,0,43
1,43.468857,.0000652,0,43
1,43.471595,.0000652,.000029,43
1,43.474333,.0000652,0,43
1,43.47707,.0000326,0,43
1,43.482546,.0001956,.0000145,43
1,43.485284,.0000981,0,43
1,43.488022,.0000654,.0000146,43
1,43.49076,.0000655,.0000146,43
1,43.493498,.0000655,0,43
1,43.496235,.0000655,.0000146,43
1,43.498973,.0000655,0,43
1,43.501711,.0000654,0,43
1,43.504449,.0000654,0,43
1,43.507187,.0000327,0,43
1,43.509925,.0001308,0,43
1,43.512663,.0000654,0,43
1,43.5154,.0001308,0,43
1,43.518138,.000098,.0000145,43
1,43.520876,.0000326,0,43
1,43.523614,.0000326,.0000145,43
1,43.526352,.0000327,0,43
1,43.52909,0,.0000145,43
1,43.531828,.0001306,0,43
1,43.537303,.0000653,0,43
1,43.540041,.000098,.0000145,43
1,43.548255,.0000327,.0000291,43
1,43.550992,.0001308,0,43
1,43.55373,.0000654,0,43
1,43.556468,.0000654,0,43
1,43.559206,.0000654,0,43
1,43.561944,.0001308,0,43
1,43.564682,.0000982,0,43
1,43.56742,.0000983,.0000146,43
1,43.570157,.0000328,0,43
1,43.572895,.0000655,0,43
1,43.578371,.0000655,0,43
1,43.581109,.0000328,0,43
1,43.586585,.0000983,0,43
1,43.589322,.0002298,0,43
1,43.59206,.0000329,0,43
1,43.594798,.0000328,0,43
1,43.600274,.0001313,0,43
1,43.603012,.0000328,0,43
1,43.605749,.0000983,0,43
1,43.608487,.0001967,0,43
1,43.611225,.0000656,0,43
1,43.613963,.0000655,0,43
1,43.616701,.0000656,.0000147,43
1,43.619439,.0000328,0,43
1,43.624914,.0000328,.0000147,43
1,43.627652,.0000985,0,43
1,43.633128,.0000328,0,43
1,43.635866,.0001311,0,43
1,43.638604,.0000656,.0000147,43
1,43.641342,.0000656,0,43
1,43.644079,.0000657,0,43
1,43.646817,.0000328,.0000148,43
1,43.649555,.0000328,0,43
1,43.652293,.0000328,0,43
1,43.655031,.0000983,0,43
1,43.657769,.0000328,0,43
1,43.660507,0,.0000147,43
1,43.663244,.0000983,.0000147,43
1,43.665982,.0000983,0,43
1,43.66872,.0000328,0,43
1,43.671458,.0000656,0,43
1,43.674196,.0000328,0,43
1,43.676934,.0000328,0,43
1,43.682409,.0000657,0,43
1,43.685147,.0000657,.0000148,43
1,43.687885,.0000986,.0000148,43
1,43.690623,.0000657,0,43
1,43.693361,.0000658,0,43
1,43.696099,0,.0000148,43
1,43.698836,.0000659,0,43
1,43.701574,.0000658,.0000297,43
1,43.704312,.0000329,0,43
1,43.70705,.0000658,0,43
1,43.709788,.0000658,0,43
1,43.712526,0,.0000148,43
1,43.715264,0,.0000297,43
1,43.718001,.0000988,0,43
1,43.720739,.0000988,0,43
1,43.723477,.0000329,0,43
1,43.726215,.000033,.0000148,43
1,43.728953,.0000659,0,43
1,43.731691,.0000329,0,43
